"building_name","room_number","abbr","number","reg_number","start_time","end_time","session_start","session_end","is_sunday","is_monday","is_tuesday","is_wednesday","is_thursday","is_friday","is_saturday"
"Clemen","930","RLL","400LEC","21347","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Clemen","204","RLL","400LEC","23871","1600","1840","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Baldy","127","RUS","102LEC","23917","800","1005","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","105","RUS","102LEC","23918","1025","1230","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","105","RUS","102LEC","23919","1250","1455","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","106","RUS","224LEC","13438","1555","1710","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","20","SOC","101LEC","18979","1400","1450","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","101","SOC","387LEC","21688","1700","1820","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Nsc","218","SOC","388LEC","23707","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Cooke","121","SOC","322LEC","21146","1600","1650","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Park","280","SOC","330LEC","18981","1100","1215","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","106","SOC","294LR","18400","1400","1515","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Nsc","222","SOC","294LR","18401","1600","1650","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Capen","262","SOC","294LR","19046","1600","1650","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Nsc","201","SOC","211LEC","10999","930","1045","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","109","SOC","211LEC","20185","1400","1515","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","120","SOC","319LEC","23731","1230","1345","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","04","SOC","293LEC","19428","1500","1550","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Frnczk","422","SOC","293LEC","10993","1400","1515","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Nsc","220","SOC","229LEC","20596","1600","1650","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Knox","104","SOC","206LEC","19825","1300","1350","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Knox","04","SOC","314LEC","23730","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Nsc","228","SOC","307LEC","17798","1400","1450","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Knox","109","SOC","317LEC","23728","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","04","SOC","331LEC","21148","1400","1450","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Nsc","216","SOC","390LEC","23706","1500","1620","2022-01-31","2022-05-13","False","True","False","True","False","False","False"
"Obrian","109","SOC","315LEC","18980","1700","1815","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Nsc","205","SOC","366LEC","21147","1400","1515","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Knox","14","SOC","327LEC","22196","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Alumni","97","SOC","357LEC","22195","1530","1645","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Park","280","SOC","349LEC","12479","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","101","SOC","345LEC","24470","1700","1820","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Remote",,"SPA","101LEC","19730","1000","1050","2022-01-31","2022-05-13","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Baldy","112","SPA","102LEC","23649","1100","1150","2022-01-31","2022-05-13","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Remote",,"SPA","102LEC","10399","1200","1250","2022-01-31","2022-05-13","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Capen","257","SPA","104LEC","23650","1700","1750","2022-01-31","2022-05-13","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Remote",,"SPA","104LEC","10402","800","850","2022-01-31","2022-05-13","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]","System.Object[]"
"Baldy","115","SPA","210LEC","13511","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","126","SPA","314SEM","18240","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","204","SPA","330LEC","23853","1200","1250","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","120","SPA","324LEC","20701","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","930","SPA","325LEC","22015","1300","1350","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","120","SPA","449LEC","22053","930","1050","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","106","SPA","152LEC","10405","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","120","SPA","152LEC","10406","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","115","SPA","152LEC","10407","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","112","SPA","151LEC","10403","900","950","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","115","SPA","151LEC","10404","1300","1350","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","107","SPA","151LEC","20696","1700","1750","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","119","SPA","151REC","18889","1200","1250","2022-01-31","2022-05-13","False","False","False","False","False","True","False"
"Baldy","115","SPA","303LEC","23846","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","106","SPA","215LEC","23762","1100","1150","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","126","SPA","207LEC","22060","1400","1450","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","115","SPA","208LEC","20699","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","106","SPA","208LEC","14813","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Arr","Arr","SPA","499TUT","11182","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","SPA","499TUT","13065","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","SPA","499TUT","11568","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Arr","Arr","SPA","498TUT","18150","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Baldy","126","SPA","416LEC","19726","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Remote",,"SSC","103SEM","13444","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Clemen","06","SSC","103SEM","13439","1600","1650","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Clemen","102","SSC","103SEM","13443","1530","1810","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Norton","213","SSC","451SEM","20973","1400","1520","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Baldy","101","SSC","496TUT","23764","1530","1650","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Baldy","101","SSC","496TUT","12450","1530","1650","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Remote",,"SSC","496TUT","12449","0","0","2022-01-31","2022-05-13","False","False","False","False","False","False","False"
"Cooke","127A","SSC","343LEC","16737","1000","1050","2022-01-31","2022-05-13","False","True","False","True","False","True","False"
"Baldy","200G","SSC","320SEM","23757","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Clemen","04","SSC","320SEM","13442","1900","2140","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Clemen","106","SSC","305LEC","13592","1610","1850","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Nsc","218","SSC","328LEC","22163","1610","1850","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Clemen","106","SSC","209LEC","16929","930","1210","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Park","143","SSC","199SEM","23766","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Park","143","SSC","199SEM","23767","1700","1820","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Cooke","127A","SSC","213LEC","13440","1100","1220","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Talbrt","111","SSC","198SEM","18470","900","950","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Park","143","SSC","198SEM","19885","930","1020","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Talbrt","115","SSC","198SEM","24527","1600","1650","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Park","143","SSC","198SEM","22352","1600","1650","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Cooke","127A","SSC","235LEC","20972","1230","1350","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Clemen","17","SSC","365LEC","13726","1800","2040","2022-01-31","2022-05-13","False","False","True","False","False","False","False"
"Clemen","106","SSC","420SEM","20988","930","1210","2022-01-31","2022-05-13","False","False","False","False","True","False","False"
"Clemen","102","SSC","421LEC","17359","900","1140","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Baldy","200G","SSC","414LEC","13587","1500","1740","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Clemen","06","SSC","413LEC","13760","1830","2110","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Norton","214","SSC","407SEM","13549","1610","1850","2022-01-31","2022-05-13","False","True","False","False","False","False","False"
"Park","280","SSC","391LEC","13490","1400","1550","2022-01-31","2022-05-13","False","False","False","True","False","False","False"
"Nsc","225","STA","119LEC","14827","1530","1650","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
"Nsc","225","STA","119LEC","14921","800","920","2022-01-31","2022-05-13","False","False","True","False","True","False","False"
